seed	cardinality	bucket	estimate	signed_relative_error	absolute_relative_error
3	50000	12	49416.137072	-0.011677259	0.011677259
3	50000	13	50177.479089	0.003549582	0.003549582
3	50000	14	47720.621803	-0.045587564	0.045587564
3	50000	15	49717.436824	-0.005651264	0.005651264
3	50000	16	49960.414062	-0.000791719	0.000791719
3	50000	17	48859.681764	-0.022806365	0.022806365
3	50000	18	48758.660390	-0.024826792	0.024826792
3	50000	19	50576.335372	0.011526707	0.011526707
3	50000	20	49699.997027	-0.006000059	0.006000059
3	50000	21	49940.853037	-0.001182939	0.001182939
3	50000	22	51066.281436	0.021325629	0.021325629
3	50000	23	50154.606646	0.003092133	0.003092133
4	100	0	100.216046	0.002160456	0.002160456
4	100	1	101.240942	0.012409424	0.012409424
4	100	2	99.191405	-0.008085948	0.008085948
4	100	3	99.191405	-0.008085948	0.008085948
4	100	4	98.167021	-0.018329790	0.018329790
4	100	5	100.216046	0.002160456	0.002160456
4	100	6	98.167021	-0.018329790	0.018329790
4	100	7	100.216046	0.002160456	0.002160456
4	100	8	101.240942	0.012409424	0.012409424
4	100	9	97.142893	-0.028571070	0.028571070
4	100	10	100.216046	0.002160456	0.002160456
4	100	11	101.240942	0.012409424	0.012409424
4	100	12	101.240942	0.012409424	0.012409424
4	100	13	101.240942	0.012409424	0.012409424
4	100	14	99.191405	-0.008085948	0.008085948
4	100	15	101.240942	0.012409424	0.012409424
4	100	16	98.167021	-0.018329790	0.018329790
4	100	17	100.216046	0.002160456	0.002160456
4	100	18	101.240942	0.012409424	0.012409424
4	100	19	100.216046	0.002160456	0.002160456
4	100	20	98.167021	-0.018329790	0.018329790
4	100	21	98.167021	-0.018329790	0.018329790
4	100	22	99.191405	-0.008085948	0.008085948
4	100	23	99.191405	-0.008085948	0.008085948
4	500	0	500.353431	0.000706863	0.000706863
4	500	1	492.451541	-0.015096918	0.015096918
4	500	2	500.353431	0.000706863	0.000706863
4	500	3	504.875651	0.009751302	0.009751302
4	500	4	507.138634	0.014277269	0.014277269
4	500	5	498.094192	-0.003811615	0.003811615
4	500	6	504.875651	0.009751302	0.009751302
4	500	7	498.094192	-0.003811615	0.003811615
4	500	8	481.189505	-0.037620991	0.037620991
4	500	9	499.223656	-0.001552688	0.001552688
4	500	10	490.196655	-0.019606690	0.019606690
4	500	11	504.875651	0.009751302	0.009751302
4	500	12	499.223656	-0.001552688	0.001552688
4	500	13	502.613917	0.005227834	0.005227834
4	500	14	504.875651	0.009751302	0.009751302
4	500	15	484.564865	-0.030870269	0.030870269
4	500	16	504.875651	0.009751302	0.009751302
4	500	17	504.875651	0.009751302	0.009751302
4	500	18	503.744628	0.007489256	0.007489256
4	500	19	502.613917	0.005227834	0.005227834
4	500	20	495.836199	-0.008327602	0.008327602
4	500	21	494.707669	-0.010584662	0.010584662
4	500	22	491.323943	-0.017352114	0.017352114
4	500	23	499.223656	-0.001552688	0.001552688
4	1000	0	991.983739	-0.008016261	0.008016261
4	1000	1	983.075238	-0.016924762	0.016924762
4	1000	2	1029.098194	0.029098194	0.029098194
4	1000	3	1016.262082	0.016262082	0.016262082
4	1000	4	1004.743874	0.004743874	0.004743874
4	1000	5	988.163437	-0.011836563	0.011836563
4	1000	6	1000.911658	0.000911658	0.000911658
4	1000	7	1000.911658	0.000911658	0.000911658
4	1000	8	1012.419079	0.012419079	0.012419079
4	1000	9	981.804175	-0.018195825	0.018195825
4	1000	10	991.983739	-0.008016261	0.008016261
4	1000	11	998.358838	-0.001641162	0.001641162
4	1000	12	1006.022077	0.006022077	0.006022077
4	1000	13	1004.743874	0.004743874	0.004743874
4	1000	14	998.358838	-0.001641162	0.001641162
4	1000	15	989.436475	-0.010563525	0.010563525
4	1000	16	1018.826088	0.018826088	0.018826088
4	1000	17	995.807607	-0.004192393	0.004192393
4	1000	18	989.436475	-0.010563525	0.010563525
4	1000	19	986.890795	-0.013109205	0.013109205
4	1000	20	995.807607	-0.004192393	0.004192393
4	1000	21	976.723864	-0.023276136	0.023276136
4	1000	22	984.346695	-0.015653305	0.015653305
4	1000	23	1014.980680	0.014980680	0.014980680
4	5000	0	5032.030256	0.006406051	0.006406051
4	5000	1	5056.013595	0.011202719	0.011202719
4	5000	2	4994.623603	-0.001075279	0.001075279
4	5000	3	5001.399453	0.000279891	0.000279891
4	5000	4	4998.010127	-0.000397975	0.000397975
4	5000	5	4877.825466	-0.024434907	0.024434907
4	5000	6	5011.584290	0.002316858	0.002316858
4	5000	7	4974.363051	-0.005127390	0.005127390
4	5000	8	4960.911479	-0.007817704	0.007817704
4	5000	9	4960.911479	-0.007817704	0.007817704
4	5000	10	4910.857903	-0.017828419	0.017828419
4	5000	11	4984.480800	-0.003103840	0.003103840
4	5000	12	5004.791585	0.000958317	0.000958317
4	5000	13	4967.631743	-0.006473651	0.006473651
4	5000	14	4967.631743	-0.006473651	0.006473651
4	5000	15	5062.891850	0.012578370	0.012578370
4	5000	16	4838.534996	-0.032293001	0.032293001
4	5000	17	4914.175845	-0.017164831	0.017164831
4	5000	18	4957.555477	-0.008488905	0.008488905
4	5000	19	5090.520960	0.018104192	0.018104192
4	5000	20	5059.451279	0.011890256	0.011890256
4	5000	21	4947.503938	-0.010499212	0.010499212
4	5000	22	4937.477005	-0.012504599	0.012504599
4	5000	23	4940.816590	-0.011836682	0.011836682
4	10000	0	9760.243594	-0.023975641	0.023975641
4	10000	1	10028.930063	0.002893006	0.002893006
4	10000	2	10052.136924	0.005213692	0.005213692
4	10000	3	10218.374231	0.021837423	0.021837423
4	10000	4	10182.179592	0.018217959	0.018217959
4	10000	5	10170.185440	0.017018544	0.017018544
4	10000	6	9982.907107	-0.001709289	0.001709289
4	10000	7	9971.481716	-0.002851828	0.002851828
4	10000	8	9881.208089	-0.011879191	0.011879191
4	10000	9	10170.185440	0.017018544	0.017018544
4	10000	10	10028.930063	0.002893006	0.002893006
4	10000	11	9621.744053	-0.037825595	0.037825595
4	10000	12	9695.738323	-0.030426168	0.030426168
4	10000	13	10075.476018	0.007547602	0.007547602
4	10000	14	9903.590659	-0.009640934	0.009640934
4	10000	15	10017.375753	0.001737575	0.001737575
4	10000	16	10158.226307	0.015822631	0.015822631
4	10000	17	9781.973088	-0.021802691	0.021802691
4	10000	18	10122.556996	0.012255700	0.012255700
4	10000	19	9960.088106	-0.003991189	0.003991189
4	10000	20	9982.907107	-0.001709289	0.001709289
4	10000	21	10254.891561	0.025489156	0.025489156
4	10000	22	9982.907107	-0.001709289	0.001709289
4	10000	23	9600.846049	-0.039915395	0.039915395
4	50000	0	50487.329371	0.009746587	0.009746587
4	50000	1	49628.519390	-0.007429612	0.007429612
4	50000	2	49468.405797	-0.010631884	0.010631884
4	50000	3	50201.101863	0.004022037	0.004022037
4	50000	4	50364.273861	0.007285477	0.007285477
4	50000	5	49261.243297	-0.014775134	0.014775134
4	50000	6	51561.623991	0.031232480	0.031232480
4	50000	7	49142.131110	-0.017157378	0.017157378
4	50000	8	50487.171039	0.009743421	0.009743421
4	50000	9	49711.822716	-0.005763546	0.005763546
4	50000	10	49836.558613	-0.003268828	0.003268828
4	50000	11	48670.637036	-0.026587259	0.026587259
4	50000	12	49977.542534	-0.000449149	0.000449149
4	50000	13	50692.983050	0.013859661	0.013859661
4	50000	14	50169.247876	0.003384958	0.003384958
4	50000	15	50283.385395	0.005667708	0.005667708
4	50000	16	48949.966772	-0.021000665	0.021000665
4	50000	17	51130.817492	0.022616350	0.022616350
4	50000	18	50410.604322	0.008212086	0.008212086
4	50000	19	51365.580151	0.027311603	0.027311603
4	50000	20	49511.948667	-0.009761027	0.009761027
4	50000	21	48925.002164	-0.021499957	0.021499957
4	50000	22	48117.701007	-0.037645980	0.037645980
4	50000	23	49225.792420	-0.015484152	0.015484152
5	100	0	99.191405	-0.008085948	0.008085948
5	100	1	99.191405	-0.008085948	0.008085948
5	100	2	101.240942	0.012409424	0.012409424
5	100	3	96.119021	-0.038809790	0.038809790
5	100	4	101.240942	0.012409424	0.012409424
5	100	5	100.216046	0.002160456	0.002160456
5	100	6	101.240942	0.012409424	0.012409424
5	100	7	100.216046	0.002160456	0.002160456
5	100	8	101.240942	0.012409424	0.012409424
5	100	9	100.216046	0.002160456	0.002160456
5	100	10	100.216046	0.002160456	0.002160456
5	100	11	98.167021	-0.018329790	0.018329790
5	100	12	98.167021	-0.018329790	0.018329790
5	100	13	99.191405	-0.008085948	0.008085948
5	100	14	101.240942	0.012409424	0.012409424
5	100	15	100.216046	0.002160456	0.002160456
5	100	16	101.240942	0.012409424	0.012409424
5	100	17	99.191405	-0.008085948	0.008085948
5	100	18	99.191405	-0.008085948	0.008085948
5	100	19	101.240942	0.012409424	0.012409424
5	100	20	98.167021	-0.018329790	0.018329790
5	100	21	101.240942	0.012409424	0.012409424
5	100	22	100.216046	0.002160456	0.002160456
5	100	23	100.216046	0.002160456	0.002160456
5	500	0	496.965040	-0.006069920	0.006069920
5	500	1	503.744628	0.007489256	0.007489256
5	500	2	495.836199	-0.008327602	0.008327602
5	500	3	503.744628	0.007489256	0.007489256
5	500	4	490.196655	-0.019606690	0.019606690
5	500	5	496.965040	-0.006069920	0.006069920
5	500	6	506.006986	0.012013973	0.012013973
5	500	7	491.323943	-0.017352114	0.017352114
5	500	8	508.270595	0.016541190	0.016541190
5	500	9	496.965040	-0.006069920	0.006069920
5	500	10	496.965040	-0.006069920	0.006069920
5	500	11	502.613917	0.005227834	0.005227834
5	500	12	498.094192	-0.003811615	0.003811615
5	500	13	501.483518	0.002967036	0.002967036
5	500	14	499.223656	-0.001552688	0.001552688
5	500	15	502.613917	0.005227834	0.005227834
5	500	16	493.579450	-0.012841101	0.012841101
5	500	17	496.965040	-0.006069920	0.006069920
5	500	18	504.875651	0.009751302	0.009751302
5	500	19	490.196655	-0.019606690	0.019606690
5	500	20	502.613917	0.005227834	0.005227834
5	500	21	494.707669	-0.010584662	0.010584662
5	500	22	496.965040	-0.006069920	0.006069920
5	500	23	500.353431	0.000706863	0.000706863
5	1000	0	1009.859079	0.009859079	0.009859079
5	1000	1	1002.188665	0.002188665	0.002188665
5	1000	2	995.807607	-0.004192393	0.004192393
5	1000	3	991.983739	-0.008016261	0.008016261
5	1000	4	1009.859079	0.009859079	0.009859079
5	1000	5	1022.675110	0.022675110	0.022675110
5	1000	6	1006.022077	0.006022077	0.006022077
5	1000	7	1003.466070	0.003466070	0.003466070
5	1000	8	1004.743874	0.004743874	0.004743874
5	1000	9	1023.958921	0.023958921	0.023958921
5	1000	10	1000.911658	0.000911658	0.000911658
5	1000	11	986.890795	-0.013109205	0.013109205
5	1000	12	1006.022077	0.006022077	0.006022077
5	1000	13	1011.138879	0.011138879	0.011138879
5	1000	14	999.635049	-0.000364951	0.000364951
5	1000	15	998.358838	-0.001641162	0.001641162
5	1000	16	1002.188665	0.002188665	0.002188665
5	1000	17	1034.243923	0.034243923	0.034243923
5	1000	18	1002.188665	0.002188665	0.002188665
5	1000	19	988.163437	-0.011836563	0.011836563
5	1000	20	995.807607	-0.004192393	0.004192393
5	1000	21	1014.980680	0.014980680	0.014980680
5	1000	22	1021.391701	0.021391701	0.021391701
5	1000	23	1004.743874	0.004743874	0.004743874
5	5000	0	4967.631743	-0.006473651	0.006473651
5	5000	1	5107.884276	0.021576855	0.021576855
5	5000	2	5107.884276	0.021576855	0.021576855
5	5000	3	5100.930114	0.020186023	0.020186023
5	5000	4	5111.365789	0.022273158	0.022273158
5	5000	5	5021.794515	0.004358903	0.004358903
5	5000	6	4930.805994	-0.013838801	0.013838801
5	5000	7	5107.884276	0.021576855	0.021576855
5	5000	8	4904.230070	-0.019153986	0.019153986
5	5000	9	5014.984871	0.002996974	0.002996974
5	5000	10	4914.175845	-0.017164831	0.017164831
5	5000	11	5080.138191	0.016027638	0.016027638
5	5000	12	5069.781675	0.013956335	0.013956335
5	5000	13	4944.158899	-0.011168220	0.011168220
5	5000	14	4984.480800	-0.003103840	0.003103840
5	5000	15	5001.399453	0.000279891	0.000279891
5	5000	16	4964.270233	-0.007145953	0.007145953
5	5000	17	4964.270233	-0.007145953	0.007145953
5	5000	18	5021.794515	0.004358903	0.004358903
5	5000	19	5018.388278	0.003677656	0.003677656
5	5000	20	4904.230070	-0.019153986	0.019153986
5	5000	21	4944.158899	-0.011168220	0.011168220
5	5000	22	4970.996014	-0.005800797	0.005800797
5	5000	23	5097.457456	0.019491491	0.019491491
5	10000	0	9847.861908	-0.015213809	0.015213809
5	10000	1	9836.806570	-0.016319343	0.016319343
5	10000	2	10134.412287	0.013441229	0.013441229
5	10000	3	9937.395527	-0.006260447	0.006260447
5	10000	4	10353.893359	0.035389336	0.035389336
5	10000	5	9994.364457	-0.000563554	0.000563554
5	10000	6	10052.136924	0.005213692	0.005213692
5	10000	7	10110.735920	0.011073592	0.011073592
5	10000	8	9960.088106	-0.003991189	0.003991189
5	10000	9	10052.136924	0.005213692	0.005213692
5	10000	10	9903.590659	-0.009640934	0.009640934
5	10000	11	9903.590659	-0.009640934	0.009640934
5	10000	12	10267.136712	0.026713671	0.026713671
5	10000	13	9994.364457	-0.000563554	0.000563554
5	10000	14	9960.088106	-0.003991189	0.003991189
5	10000	15	10146.301990	0.014630199	0.014630199
5	10000	16	9781.973088	-0.021802691	0.021802691
5	10000	17	10170.185440	0.017018544	0.017018544
5	10000	18	9926.096210	-0.007390379	0.007390379
5	10000	19	10040.517058	0.004051706	0.004051706
5	10000	20	10254.891561	0.025489156	0.025489156
5	10000	21	10052.136924	0.005213692	0.005213692
5	10000	22	9903.590659	-0.009640934	0.009640934
5	10000	23	10040.517058	0.004051706	0.004051706
5	50000	0	50391.452277	0.007829046	0.007829046
5	50000	1	51345.546947	0.026910939	0.026910939
5	50000	2	49788.922441	-0.004221551	0.004221551
5	50000	3	50706.652690	0.014133054	0.014133054
5	50000	4	49229.207214	-0.015415856	0.015415856
5	50000	5	51116.766431	0.022335329	0.022335329
5	50000	6	50489.706879	0.009794138	0.009794138
5	50000	7	50537.087487	0.010741750	0.010741750
5	50000	8	49082.918379	-0.018341632	0.018341632
5	50000	9	49661.741440	-0.006765171	0.006765171
5	50000	10	50725.329638	0.014506593	0.014506593
5	50000	11	49644.005103	-0.007119898	0.007119898
5	50000	12	50944.130520	0.018882610	0.018882610
5	50000	13	49841.423902	-0.003171522	0.003171522
5	50000	14	50103.067342	0.002061347	0.002061347
5	50000	15	50172.263822	0.003445276	0.003445276
5	50000	16	50876.998437	0.017539969	0.017539969
5	50000	17	49863.156177	-0.002736876	0.002736876
5	50000	18	49327.134639	-0.013457307	0.013457307
5	50000	19	49184.348758	-0.016313025	0.016313025
5	50000	20	50646.793921	0.012935878	0.012935878
5	50000	21	49726.404570	-0.005471909	0.005471909
5	50000	22	48706.937818	-0.025861244	0.025861244
5	50000	23	49138.690983	-0.017226180	0.017226180
6	100	0	100.216046	0.002160456	0.002160456
6	100	1	99.191405	-0.008085948	0.008085948
6	100	2	101.240942	0.012409424	0.012409424
6	100	3	98.167021	-0.018329790	0.018329790
6	100	4	96.119021	-0.038809790	0.038809790
6	100	5	101.240942	0.012409424	0.012409424
6	100	6	101.240942	0.012409424	0.012409424
6	100	7	100.216046	0.002160456	0.002160456
6	100	8	100.216046	0.002160456	0.002160456
6	100	9	100.216046	0.002160456	0.002160456
6	100	10	100.216046	0.002160456	0.002160456
6	100	11	101.240942	0.012409424	0.012409424
6	100	12	100.216046	0.002160456	0.002160456
6	100	13	100.216046	0.002160456	0.002160456
6	100	14	100.216046	0.002160456	0.002160456
6	100	15	99.191405	-0.008085948	0.008085948
6	100	16	100.216046	0.002160456	0.002160456
6	100	17	100.216046	0.002160456	0.002160456
6	100	18	98.167021	-0.018329790	0.018329790
6	100	19	100.216046	0.002160456	0.002160456
6	100	20	99.191405	-0.008085948	0.008085948
6	100	21	101.240942	0.012409424	0.012409424
6	100	22	100.216046	0.002160456	0.002160456
6	100	23	101.240942	0.012409424	0.012409424
6	500	0	501.483518	0.002967036	0.002967036
6	500	1	496.965040	-0.006069920	0.006069920
6	500	2	492.451541	-0.015096918	0.015096918
6	500	3	503.744628	0.007489256	0.007489256
6	500	4	501.483518	0.002967036	0.002967036
6	500	5	506.006986	0.012013973	0.012013973
6	500	6	499.223656	-0.001552688	0.001552688
6	500	7	499.223656	-0.001552688	0.001552688
6	500	8	503.744628	0.007489256	0.007489256
6	500	9	501.483518	0.002967036	0.002967036
6	500	10	503.744628	0.007489256	0.007489256
6	500	11	500.353431	0.000706863	0.000706863
6	500	12	492.451541	-0.015096918	0.015096918
6	500	13	501.483518	0.002967036	0.002967036
6	500	14	508.270595	0.016541190	0.016541190
6	500	15	493.579450	-0.012841101	0.012841101
6	500	16	496.965040	-0.006069920	0.006069920
6	500	17	502.613917	0.005227834	0.005227834
6	500	18	501.483518	0.002967036	0.002967036
6	500	19	492.451541	-0.015096918	0.015096918
6	500	20	502.613917	0.005227834	0.005227834
6	500	21	498.094192	-0.003811615	0.003811615
6	500	22	495.836199	-0.008327602	0.008327602
6	500	23	507.138634	0.014277269	0.014277269
6	1000	0	1004.743874	0.004743874	0.004743874
6	1000	1	995.807607	-0.004192393	0.004192393
6	1000	2	1025.243135	0.025243135	0.025243135
6	1000	3	990.709909	-0.009290091	0.009290091
6	1000	4	974.186070	-0.025813930	0.025813930
6	1000	5	1006.022077	0.006022077	0.006022077
6	1000	6	1002.188665	0.002188665	0.002188665
6	1000	7	995.807607	-0.004192393	0.004192393
6	1000	8	1012.419079	0.012419079	0.012419079
6	1000	9	991.983739	-0.008016261	0.008016261
6	1000	10	1007.300678	0.007300678	0.007300678
6	1000	11	997.083024	-0.002916976	0.002916976
6	1000	12	1002.188665	0.002188665	0.002188665
6	1000	13	999.635049	-0.000364951	0.000364951
6	1000	14	1002.188665	0.002188665	0.002188665
6	1000	15	1012.419079	0.012419079	0.012419079
6	1000	16	1006.022077	0.006022077	0.006022077
6	1000	17	1007.300678	0.007300678	0.007300678
6	1000	18	1016.262082	0.016262082	0.016262082
6	1000	19	999.635049	-0.000364951	0.000364951
6	1000	20	1013.699680	0.013699680	0.013699680
6	1000	21	1011.138879	0.011138879	0.011138879
6	1000	22	995.807607	-0.004192393	0.004192393
6	1000	23	1011.138879	0.011138879	0.011138879
6	5000	0	5069.781675	0.013956335	0.013956335
6	5000	1	4994.623603	-0.001075279	0.001075279
6	5000	2	5100.930114	0.020186023	0.020186023
6	5000	3	4970.996014	-0.005800797	0.005800797
6	5000	4	5025.203588	0.005040718	0.005040718
6	5000	5	5025.203588	0.005040718	0.005040718
6	5000	6	4917.496478	-0.016500704	0.016500704
6	5000	7	5090.520960	0.018104192	0.018104192
6	5000	8	5090.520960	0.018104192	0.018104192
6	5000	9	4930.805994	-0.013838801	0.013838801
6	5000	10	5097.457456	0.019491491	0.019491491
6	5000	11	5025.203588	0.005040718	0.005040718
6	5000	12	5014.984871	0.002996974	0.002996974
6	5000	13	4970.996014	-0.005800797	0.005800797
6	5000	14	5083.596191	0.016719238	0.016719238
6	5000	15	4991.239877	-0.001752025	0.001752025
6	5000	16	4981.105439	-0.003778912	0.003778912
6	5000	17	4917.496478	-0.016500704	0.016500704
6	5000	18	5049.146871	0.009829374	0.009829374
6	5000	19	5121.828119	0.024365624	0.024365624
6	5000	20	5049.146871	0.009829374	0.009829374
6	5000	21	4960.911479	-0.007817704	0.007817704
6	5000	22	5008.186530	0.001637306	0.001637306
6	5000	23	4867.967458	-0.026406508	0.026406508
6	10000	0	9781.973088	-0.021802691	0.021802691
6	10000	1	9926.096210	-0.007390379	0.007390379
6	10000	2	9926.096210	-0.007390379	0.007390379
6	10000	3	10075.476018	0.007547602	0.007547602
6	10000	4	10134.412287	0.013441229	0.013441229
6	10000	5	9937.395527	-0.006260447	0.006260447
6	10000	6	10087.195626	0.008719563	0.008719563
6	10000	7	9926.096210	-0.007390379	0.007390379
6	10000	8	9960.088106	-0.003991189	0.003991189
6	10000	9	9781.973088	-0.021802691	0.021802691
6	10000	10	9960.088106	-0.003991189	0.003991189
6	10000	11	10087.195626	0.008719563	0.008719563
6	10000	12	9881.208089	-0.011879191	0.011879191
6	10000	13	10279.418580	0.027941858	0.027941858
6	10000	14	9836.806570	-0.016319343	0.016319343
6	10000	15	10353.893359	0.035389336	0.035389336
6	10000	16	9847.861908	-0.015213809	0.015213809
6	10000	17	10040.517058	0.004051706	0.004051706
6	10000	18	9914.827977	-0.008517202	0.008517202
6	10000	19	10040.517058	0.004051706	0.004051706
6	10000	20	9858.947165	-0.014105284	0.014105284
6	10000	21	10206.273779	0.020627378	0.020627378
6	10000	22	9994.364457	-0.000563554	0.000563554
6	10000	23	10028.930063	0.002893006	0.002893006
6	50000	0	50866.556030	0.017331121	0.017331121
6	50000	1	50994.299755	0.019885995	0.019885995
6	50000	2	50152.785619	0.003055712	0.003055712
6	50000	3	50009.246521	0.000184930	0.000184930
6	50000	4	51192.753437	0.023855069	0.023855069
6	50000	5	51317.809025	0.026356181	0.026356181
6	50000	6	49690.014183	-0.006199716	0.006199716
6	50000	7	49670.900822	-0.006581984	0.006581984
6	50000	8	50409.216098	0.008184322	0.008184322
6	50000	9	48467.454489	-0.030650910	0.030650910
6	50000	10	48748.920627	-0.025021587	0.025021587
6	50000	11	50478.177491	0.009563550	0.009563550
6	50000	12	49772.743748	-0.004545125	0.004545125
6	50000	13	49249.226793	-0.015015464	0.015015464
6	50000	14	51134.369389	0.022687388	0.022687388
6	50000	15	50809.167987	0.016183360	0.016183360
6	50000	16	49709.829366	-0.005803413	0.005803413
6	50000	17	50661.608947	0.013232179	0.013232179
6	50000	18	50944.463991	0.018889280	0.018889280
6	50000	19	49980.739480	-0.000385210	0.000385210
6	50000	20	50029.610910	0.000592218	0.000592218
6	50000	21	49041.580992	-0.019168380	0.019168380
6	50000	22	50248.168995	0.004963380	0.004963380
6	50000	23	52078.280917	0.041565618	0.041565618
7	100	0	101.240942	0.012409424	0.012409424
7	100	1	99.191405	-0.008085948	0.008085948
7	100	2	99.191405	-0.008085948	0.008085948
7	100	3	100.216046	0.002160456	0.002160456
7	100	4	98.167021	-0.018329790	0.018329790
7	100	5	100.216046	0.002160456	0.002160456
7	100	6	101.240942	0.012409424	0.012409424
7	100	7	99.191405	-0.008085948	0.008085948
7	100	8	99.191405	-0.008085948	0.008085948
7	100	9	101.240942	0.012409424	0.012409424
7	100	10	97.142893	-0.028571070	0.028571070
7	100	11	101.240942	0.012409424	0.012409424
7	100	12	101.240942	0.012409424	0.012409424
7	100	13	99.191405	-0.008085948	0.008085948
7	100	14	101.240942	0.012409424	0.012409424
7	100	15	101.240942	0.012409424	0.012409424
7	100	16	101.240942	0.012409424	0.012409424
7	100	17	101.240942	0.012409424	0.012409424
7	100	18	99.191405	-0.008085948	0.008085948
7	100	19	99.191405	-0.008085948	0.008085948
7	100	20	99.191405	-0.008085948	0.008085948
7	100	21	100.216046	0.002160456	0.002160456
7	100	22	100.216046	0.002160456	0.002160456
7	100	23	100.216046	0.002160456	0.002160456
7	500	0	492.451541	-0.015096918	0.015096918
7	500	1	500.353431	0.000706863	0.000706863
7	500	2	516.203092	0.032406183	0.032406183
7	500	3	499.223656	-0.001552688	0.001552688
7	500	4	508.270595	0.016541190	0.016541190
7	500	5	499.223656	-0.001552688	0.001552688
7	500	6	500.353431	0.000706863	0.000706863
7	500	7	499.223656	-0.001552688	0.001552688
7	500	8	503.744628	0.007489256	0.007489256
7	500	9	492.451541	-0.015096918	0.015096918
7	500	10	489.069678	-0.021860645	0.021860645
7	500	11	498.094192	-0.003811615	0.003811615
7	500	12	504.875651	0.009751302	0.009751302
7	500	13	506.006986	0.012013973	0.012013973
7	500	14	501.483518	0.002967036	0.002967036
7	500	15	499.223656	-0.001552688	0.001552688
7	500	16	509.402869	0.018805738	0.018805738
7	500	17	504.875651	0.009751302	0.009751302
7	500	18	495.836199	-0.008327602	0.008327602
7	500	19	499.223656	-0.001552688	0.001552688
7	500	20	503.744628	0.007489256	0.007489256
7	500	21	495.836199	-0.008327602	0.008327602
7	500	22	503.744628	0.007489256	0.007489256
7	500	23	504.875651	0.009751302	0.009751302
7	1000	0	1003.466070	0.003466070	0.003466070
7	1000	1	1021.391701	0.021391701	0.021391701
7	1000	2	994.532588	-0.005467412	0.005467412
7	1000	3	995.807607	-0.004192393	0.004192393
7	1000	4	997.083024	-0.002916976	0.002916976
7	1000	5	1011.138879	0.011138879	0.011138879
7	1000	6	997.083024	-0.002916976	0.002916976
7	1000	7	1003.466070	0.003466070	0.003466070
7	1000	8	991.983739	-0.008016261	0.008016261
7	1000	9	1008.579679	0.008579679	0.008579679
7	1000	10	1012.419079	0.012419079	0.012419079
7	1000	11	1003.466070	0.003466070	0.003466070
7	1000	12	999.635049	-0.000364951	0.000364951
7	1000	13	999.635049	-0.000364951	0.000364951
7	1000	14	986.890795	-0.013109205	0.013109205
7	1000	15	995.807607	-0.004192393	0.004192393
7	1000	16	995.807607	-0.004192393	0.004192393
7	1000	17	1008.579679	0.008579679	0.008579679
7	1000	18	980.533506	-0.019466494	0.019466494
7	1000	19	997.083024	-0.002916976	0.002916976
7	1000	20	989.436475	-0.010563525	0.010563525
7	1000	21	1000.911658	0.000911658	0.000911658
7	1000	22	1011.138879	0.011138879	0.011138879
7	1000	23	994.532588	-0.005467412	0.005467412
7	5000	0	5035.447861	0.007089572	0.007089572
7	5000	1	4867.967458	-0.026406508	0.026406508
7	5000	2	5021.794515	0.004358903	0.004358903
7	5000	3	5121.828119	0.024365624	0.024365624
7	5000	4	5025.203588	0.005040718	0.005040718
7	5000	5	4881.116747	-0.023776651	0.023776651
7	5000	6	5087.057112	0.017411422	0.017411422
7	5000	7	5069.781675	0.013956335	0.013956335
7	5000	8	4930.805994	-0.013838801	0.013838801
7	5000	9	4994.623603	-0.001075279	0.001075279
7	5000	10	5100.930114	0.020186023	0.020186023
7	5000	11	4998.010127	-0.000397975	0.000397975
7	5000	12	5004.791585	0.000958317	0.000958317
7	5000	13	4974.363051	-0.005127390	0.005127390
7	5000	14	4950.851711	-0.009829658	0.009829658
7	5000	15	5049.146871	0.009829374	0.009829374
7	5000	16	4937.477005	-0.012504599	0.012504599
7	5000	17	5021.794515	0.004358903	0.004358903
7	5000	18	5056.013595	0.011202719	0.011202719
7	5000	19	5066.335314	0.013267063	0.013267063
7	5000	20	4987.858944	-0.002428211	0.002428211
7	5000	21	5032.030256	0.006406051	0.006406051
7	5000	22	4937.477005	-0.012504599	0.012504599
7	5000	23	4970.996014	-0.005800797	0.005800797
7	10000	0	10052.136924	0.005213692	0.005213692
7	10000	1	10194.208969	0.019420897	0.019420897
7	10000	2	10122.556996	0.012255700	0.012255700
7	10000	3	9858.947165	-0.014105284	0.014105284
7	10000	4	10028.930063	0.002893006	0.002893006
7	10000	5	9994.364457	-0.000563554	0.000563554
7	10000	6	10182.179592	0.018217959	0.018217959
7	10000	7	9642.749227	-0.035725077	0.035725077
7	10000	8	9600.846049	-0.039915395	0.039915395
7	10000	9	10052.136924	0.005213692	0.005213692
7	10000	10	10052.136924	0.005213692	0.005213692
7	10000	11	10218.374231	0.021837423	0.021837423
7	10000	12	10218.374231	0.021837423	0.021837423
7	10000	13	9858.947165	-0.014105284	0.014105284
7	10000	14	10098.948862	0.009894886	0.009894886
7	10000	15	10063.789848	0.006378985	0.006378985
7	10000	16	10075.476018	0.007547602	0.007547602
7	10000	17	10417.007088	0.041700709	0.041700709
7	10000	18	10417.007088	0.041700709	0.041700709
7	10000	19	10063.789848	0.006378985	0.006378985
7	10000	20	10005.853945	0.000585395	0.000585395
7	10000	21	9825.780992	-0.017421901	0.017421901
7	10000	22	10075.476018	0.007547602	0.007547602
7	10000	23	10028.930063	0.002893006	0.002893006
7	50000	0	51039.222125	0.020784443	0.020784443
